customer_id,age,tenure,monthly_charges,total_charges,contract,internet_service,payment_method,support_tickets,tech_support,senior_citizen,partner,dependents,churn
CUST_001195,47,24,24.41,612.72,One year,Fiber optic,Electronic check,2,No,1,Yes,No,0
CUST_001196,54,29,61.56,1695.0,One year,Fiber optic,Mailed check,3,No,0,Yes,No,0
CUST_001197,58,45,98.82,4253.97,Month-to-month,Fiber optic,Electronic check,3,No,0,No,No,0
CUST_001198,73,19,34.87,612.51,Month-to-month,DSL,Credit card,3,Yes,0,Yes,No,0
CUST_001199,63,12,65.99,827.96,Month-to-month,DSL,Bank transfer,4,No,0,Yes,Yes,1
CUST_001200,53,13,118.98,1688.94,Month-to-month,DSL,Bank transfer,5,No,0,Yes,No,1
CUST_001201,68,68,70.59,4782.81,One year,DSL,Electronic check,1,No,0,No,Yes,1
CUST_001202,45,69,69.83,4685.15,Month-to-month,Fiber optic,Electronic check,2,No,0,Yes,No,0
CUST_001203,74,16,75.88,1218.07,One year,DSL,Bank transfer,1,No,0,No,Yes,0
CUST_001204,61,15,38.6,566.42,Month-to-month,Fiber optic,Mailed check,1,Yes,1,No,Yes,0
CUST_001205,55,4,34.72,133.56,Month-to-month,Fiber optic,Credit card,1,No,0,No,No,0
CUST_001206,69,70,87.74,6721.06,Month-to-month,Fiber optic,Mailed check,2,No,0,Yes,Yes,1
CUST_001207,47,51,59.58,3302.94,Month-to-month,No,Electronic check,1,No,0,Yes,No,0
CUST_001208,59,55,48.99,2762.16,One year,DSL,Bank transfer,4,Yes,0,Yes,No,0
CUST_001209,34,21,23.14,439.24,Two year,Fiber optic,Bank transfer,2,Yes,0,Yes,No,0
CUST_001210,72,47,104.61,4790.16,Month-to-month,DSL,Electronic check,1,No,0,Yes,No,0
CUST_001211,53,5,23.23,109.16,One year,Fiber optic,Bank transfer,0,Yes,0,Yes,No,0
CUST_001212,62,49,95.0,4732.52,One year,Fiber optic,Electronic check,5,Yes,0,Yes,No,0
CUST_001213,44,42,58.2,2395.26,Month-to-month,DSL,Electronic check,5,Yes,0,No,Yes,1
CUST_001214,67,24,79.87,1884.9,Month-to-month,DSL,Electronic check,2,Yes,0,Yes,Yes,0
CUST_001215,22,52,44.77,2524.98,Month-to-month,Fiber optic,Bank transfer,2,Yes,0,No,No,0
CUST_001216,24,47,35.54,1805.35,Month-to-month,Fiber optic,Bank transfer,1,No,1,Yes,No,0
CUST_001217,46,32,73.34,2239.53,Two year,Fiber optic,Electronic check,3,No,1,Yes,Yes,0
CUST_001218,59,14,89.56,1284.79,Month-to-month,Fiber optic,Bank transfer,4,No,0,No,No,1
CUST_001219,64,2,39.55,84.89,Month-to-month,Fiber optic,Bank transfer,1,No,1,No,No,0
CUST_001220,43,68,63.64,4725.6,One year,Fiber optic,Mailed check,1,No,0,Yes,No,0
CUST_001221,55,21,64.47,1419.93,Month-to-month,DSL,Electronic check,1,No,0,No,Yes,0
CUST_001222,49,22,41.6,841.85,One year,Fiber optic,Electronic check,4,Yes,0,No,Yes,0
CUST_001223,72,50,76.5,3962.77,Month-to-month,Fiber optic,Electronic check,0,Yes,1,Yes,Yes,0
CUST_001224,55,19,34.59,656.08,Month-to-month,No,Credit card,2,Yes,0,No,No,0
CUST_001225,41,28,70.97,1903.25,Month-to-month,Fiber optic,Credit card,2,No,0,Yes,Yes,0
CUST_001226,73,52,31.34,1757.3,Month-to-month,Fiber optic,Electronic check,1,No,0,Yes,Yes,0
CUST_001227,24,43,68.55,3029.34,Month-to-month,No,Mailed check,1,No,0,Yes,No,0
CUST_001228,74,48,51.16,2658.54,One year,No,Electronic check,3,No,0,Yes,Yes,0
CUST_001229,26,1,65.22,59.57,One year,DSL,Electronic check,3,Yes,1,No,No,0
CUST_001230,34,33,63.37,2210.0,One year,No,Electronic check,3,No,0,Yes,Yes,0
CUST_001231,64,35,110.79,3944.71,Month-to-month,DSL,Electronic check,5,Yes,0,Yes,No,1
CUST_001232,59,46,68.99,3047.5,Two year,No,Electronic check,3,No,0,Yes,Yes,0
CUST_001233,73,11,101.85,1204.75,Month-to-month,DSL,Electronic check,2,Yes,1,No,No,1
CUST_001234,60,12,42.57,541.2,Two year,Fiber optic,Mailed check,1,No,0,No,Yes,0
CUST_001235,54,55,55.21,3078.07,One year,No,Mailed check,1,No,0,No,Yes,0
CUST_001236,37,49,27.51,1475.2,One year,DSL,Mailed check,3,No,0,No,No,0
CUST_001237,18,59,62.07,3880.49,Month-to-month,No,Mailed check,3,Yes,0,No,No,0
CUST_001238,25,20,86.87,1726.06,One year,Fiber optic,Mailed check,1,No,0,Yes,No,0
CUST_001239,34,72,103.82,6809.19,One year,DSL,Mailed check,3,Yes,0,Yes,No,0
CUST_001240,20,20,76.59,1565.12,Month-to-month,No,Credit card,4,Yes,0,No,No,1
CUST_001241,46,47,84.01,3895.9,One year,Fiber optic,Electronic check,5,No,0,Yes,No,0
CUST_001242,62,12,37.73,459.94,Month-to-month,No,Bank transfer,1,Yes,1,Yes,No,0
CUST_001243,72,67,23.72,1445.32,Month-to-month,No,Electronic check,1,No,0,No,No,0
CUST_001244,45,24,99.17,2534.13,One year,DSL,Mailed check,4,Yes,1,Yes,No,0
CUST_001245,67,58,36.7,2258.51,Two year,DSL,Mailed check,3,No,1,No,No,0
CUST_001246,74,24,29.12,734.51,Month-to-month,DSL,Bank transfer,4,No,1,No,No,0
CUST_001247,67,57,113.76,6847.53,Month-to-month,Fiber optic,Credit card,3,Yes,0,No,Yes,1
CUST_001248,44,33,116.35,3595.02,Month-to-month,DSL,Mailed check,2,Yes,1,No,No,0
CUST_001249,36,5,81.63,409.12,Month-to-month,Fiber optic,Electronic check,8,No,0,No,No,1
CUST_001250,73,14,57.86,851.79,Month-to-month,No,Bank transfer,1,No,0,Yes,No,0
CUST_001251,31,50,103.32,5293.29,Month-to-month,DSL,Electronic check,7,Yes,0,No,No,1
CUST_001252,41,14,40.47,568.57,One year,Fiber optic,Mailed check,0,Yes,1,Yes,No,0
CUST_001253,22,20,62.94,1222.31,Month-to-month,Fiber optic,Credit card,3,No,1,No,No,0
CUST_001254,63,40,55.7,2300.35,Month-to-month,DSL,Mailed check,4,Yes,0,Yes,No,0
CUST_001255,55,19,111.27,1919.31,Month-to-month,DSL,Bank transfer,1,Yes,0,Yes,Yes,1
CUST_001256,22,10,111.98,1014.13,Month-to-month,DSL,Electronic check,3,Yes,0,No,No,1
CUST_001257,30,45,85.09,3780.1,Month-to-month,Fiber optic,Electronic check,4,No,0,No,Yes,0
CUST_001258,49,50,31.07,1568.53,Month-to-month,DSL,Credit card,3,No,0,Yes,No,0
CUST_001259,48,53,68.22,3488.59,Month-to-month,No,Electronic check,5,Yes,0,Yes,No,0
CUST_001260,63,68,44.53,3138.38,Month-to-month,No,Electronic check,2,No,0,No,No,0
CUST_001261,33,9,108.49,1060.23,One year,DSL,Mailed check,1,Yes,0,No,Yes,0
CUST_001262,70,31,33.84,970.97,Two year,No,Mailed check,7,Yes,0,No,Yes,0
CUST_001263,43,17,25.43,430.09,Month-to-month,No,Electronic check,2,No,0,Yes,No,0
CUST_001264,64,65,90.44,6399.05,Month-to-month,DSL,Electronic check,2,No,0,No,Yes,0
CUST_001265,31,39,65.33,2779.74,Month-to-month,No,Mailed check,4,No,0,Yes,No,0
CUST_001266,20,8,103.84,829.17,Month-to-month,DSL,Mailed check,4,No,0,No,No,1
CUST_001267,21,50,27.46,1447.28,One year,Fiber optic,Bank transfer,2,Yes,0,No,No,0
CUST_001268,39,4,100.11,375.79,One year,DSL,Electronic check,3,Yes,0,No,No,1
CUST_001269,72,20,23.73,503.53,Month-to-month,No,Credit card,0,Yes,0,Yes,No,0
CUST_001270,20,52,22.81,1298.93,Month-to-month,No,Electronic check,2,No,0,No,Yes,0
CUST_001271,39,37,66.13,2364.52,Month-to-month,No,Electronic check,7,No,0,No,No,1
CUST_001272,24,55,42.13,2194.28,Month-to-month,No,Credit card,1,No,0,No,Yes,0
CUST_001273,71,42,79.37,3078.72,Two year,DSL,Credit card,1,Yes,0,No,No,0
CUST_001274,56,61,22.58,1362.86,Month-to-month,Fiber optic,Electronic check,3,Yes,1,No,No,0
CUST_001275,61,41,23.54,931.63,Month-to-month,DSL,Mailed check,1,No,0,No,Yes,0
CUST_001276,58,5,92.71,463.45,Month-to-month,DSL,Credit card,4,Yes,1,No,No,1
CUST_001277,55,6,41.02,247.0,Month-to-month,DSL,Electronic check,2,No,0,No,No,1
CUST_001278,62,56,85.64,5144.01,Month-to-month,No,Electronic check,2,No,0,Yes,No,0
CUST_001279,18,3,94.99,306.78,Month-to-month,Fiber optic,Mailed check,1,No,0,Yes,No,1
CUST_001280,67,28,25.93,717.02,Month-to-month,DSL,Credit card,2,No,0,No,Yes,0
CUST_001281,60,2,96.98,204.0,Month-to-month,No,Bank transfer,2,Yes,0,No,No,0
CUST_001282,60,22,46.84,1042.51,One year,No,Mailed check,2,No,0,Yes,No,0
CUST_001283,40,43,58.95,2649.53,Month-to-month,DSL,Credit card,4,Yes,0,Yes,Yes,0
CUST_001284,63,13,28.66,387.52,Month-to-month,Fiber optic,Electronic check,5,No,0,Yes,No,0
CUST_001285,39,34,103.86,3762.77,Two year,Fiber optic,Bank transfer,2,No,0,No,No,0
CUST_001286,20,72,76.07,5108.27,Month-to-month,Fiber optic,Electronic check,2,Yes,0,No,No,0
CUST_001287,69,6,70.47,447.84,Two year,Fiber optic,Bank transfer,1,No,0,Yes,No,0
CUST_001288,31,5,116.86,552.15,Two year,Fiber optic,Mailed check,6,Yes,0,Yes,No,0
CUST_001289,23,20,53.45,1109.14,Month-to-month,DSL,Electronic check,1,No,0,No,No,1
CUST_001290,53,60,109.08,7146.54,Month-to-month,Fiber optic,Mailed check,2,No,0,Yes,No,1
CUST_001291,31,30,91.97,2805.85,Two year,DSL,Credit card,1,No,0,No,No,0
CUST_001292,66,47,112.85,5712.95,Month-to-month,DSL,Mailed check,3,No,0,No,No,0
CUST_001293,43,3,110.78,353.0,Month-to-month,DSL,Electronic check,5,Yes,1,No,No,1
CUST_001294,18,53,119.1,6566.3,One year,Fiber optic,Electronic check,2,No,0,Yes,Yes,0
CUST_001295,72,5,33.17,151.74,Month-to-month,Fiber optic,Bank transfer,5,Yes,0,No,No,0
CUST_001296,47,52,99.6,4686.27,Two year,Fiber optic,Bank transfer,5,No,0,No,No,1
CUST_001297,32,11,100.45,1194.78,One year,DSL,Mailed check,2,No,1,Yes,No,1
CUST_001298,56,62,84.44,5441.84,Two year,No,Electronic check,5,No,0,No,Yes,0
CUST_001299,48,22,47.89,1063.58,One year,DSL,Bank transfer,3,No,0,No,No,0
CUST_001300,19,14,116.51,1468.93,One year,Fiber optic,Electronic check,6,Yes,0,Yes,Yes,0
CUST_001301,61,25,40.44,935.02,Month-to-month,DSL,Electronic check,3,Yes,0,Yes,No,0
CUST_001302,40,1,69.96,72.62,Two year,Fiber optic,Mailed check,3,No,0,Yes,No,0
CUST_001303,57,12,72.15,819.85,Two year,Fiber optic,Mailed check,0,Yes,0,Yes,No,0
CUST_001304,69,44,36.18,1546.23,Two year,Fiber optic,Credit card,2,Yes,0,Yes,No,0
CUST_001305,52,22,92.25,2163.16,One year,No,Bank transfer,1,No,0,Yes,No,0
CUST_001306,56,26,28.89,724.78,One year,Fiber optic,Electronic check,3,No,0,No,No,0
CUST_001307,32,59,89.31,5287.86,Month-to-month,Fiber optic,Credit card,2,No,0,No,No,0
CUST_001308,31,9,104.86,862.69,Two year,Fiber optic,Electronic check,1,Yes,0,No,No,0
CUST_001309,41,29,54.94,1591.94,Month-to-month,No,Credit card,3,Yes,0,No,No,0
CUST_001310,66,14,90.94,1328.3,Month-to-month,No,Electronic check,1,Yes,0,No,No,0
CUST_001311,47,35,35.68,1181.1,Month-to-month,Fiber optic,Credit card,3,No,0,Yes,No,0
CUST_001312,37,24,104.59,2550.16,One year,Fiber optic,Credit card,4,No,0,Yes,No,1
CUST_001313,62,4,115.2,468.89,One year,No,Credit card,2,No,0,No,No,1
CUST_001314,66,6,35.27,224.98,Month-to-month,No,Electronic check,2,No,0,No,No,0
CUST_001315,69,62,89.19,5376.23,Month-to-month,DSL,Credit card,5,No,1,Yes,No,1
CUST_001316,35,5,70.58,380.74,Month-to-month,No,Bank transfer,4,Yes,0,No,Yes,1
CUST_001317,58,57,73.15,4144.75,Month-to-month,Fiber optic,Electronic check,4,No,0,No,No,0
CUST_001318,51,66,90.65,5423.59,Month-to-month,Fiber optic,Mailed check,1,Yes,0,No,No,0
CUST_001319,43,34,68.87,2143.52,One year,Fiber optic,Bank transfer,1,No,0,No,No,0
CUST_001320,40,23,80.03,1991.98,Month-to-month,DSL,Credit card,5,Yes,0,No,No,1
CUST_001321,24,56,43.09,2209.14,Month-to-month,No,Bank transfer,7,Yes,1,No,No,0
CUST_001322,33,71,57.85,4348.68,Month-to-month,Fiber optic,Mailed check,3,No,0,Yes,No,0
CUST_001323,49,9,106.52,1051.95,Month-to-month,DSL,Bank transfer,2,No,1,No,No,1
CUST_001324,68,70,30.99,2315.37,Two year,Fiber optic,Electronic check,1,Yes,0,No,Yes,0
CUST_001325,67,68,79.76,5321.31,Month-to-month,DSL,Mailed check,2,No,0,Yes,Yes,0
CUST_001326,28,11,38.43,400.13,Month-to-month,Fiber optic,Bank transfer,1,Yes,0,No,Yes,0
CUST_001327,56,4,104.65,390.21,One year,Fiber optic,Bank transfer,1,Yes,0,Yes,Yes,0
CUST_001328,22,52,77.9,3943.45,Month-to-month,Fiber optic,Bank transfer,0,No,0,No,No,0
CUST_001329,56,6,60.3,361.1,Two year,DSL,Mailed check,0,No,0,No,No,0
CUST_001330,37,44,44.98,1969.21,Two year,DSL,Mailed check,1,No,0,Yes,No,0
CUST_001331,43,5,63.68,325.97,One year,DSL,Bank transfer,4,No,1,No,Yes,0
CUST_001332,58,50,115.76,6125.73,Two year,Fiber optic,Electronic check,3,No,0,Yes,No,0
CUST_001333,42,17,70.92,1125.13,Month-to-month,No,Credit card,4,No,0,No,No,0
CUST_001334,64,7,66.95,452.84,Month-to-month,Fiber optic,Credit card,5,No,0,No,No,1
CUST_001335,48,5,94.63,496.13,Month-to-month,Fiber optic,Credit card,2,Yes,0,No,Yes,1
CUST_001336,74,14,57.9,874.08,Month-to-month,DSL,Credit card,2,Yes,0,No,No,1
CUST_001337,54,39,62.74,2612.78,Month-to-month,DSL,Mailed check,3,No,0,Yes,Yes,0
CUST_001338,34,6,53.69,352.36,Month-to-month,No,Mailed check,3,No,0,No,No,0
CUST_001339,62,58,35.09,2156.48,Month-to-month,Fiber optic,Credit card,3,No,1,No,No,0
CUST_001340,41,44,91.38,4400.41,Month-to-month,DSL,Electronic check,2,Yes,0,Yes,Yes,0
CUST_001341,48,22,107.3,2566.29,One year,Fiber optic,Credit card,3,No,1,Yes,Yes,0
CUST_001342,25,72,110.56,8207.15,Month-to-month,Fiber optic,Electronic check,5,Yes,0,No,No,0
CUST_001343,24,48,108.08,5401.32,Month-to-month,DSL,Credit card,3,No,1,Yes,Yes,1
CUST_001344,50,49,65.18,3071.52,Month-to-month,DSL,Mailed check,4,No,0,No,No,1
CUST_001345,28,13,48.41,679.5,One year,Fiber optic,Credit card,3,No,0,No,Yes,0
CUST_001346,74,52,83.79,4530.81,Month-to-month,DSL,Mailed check,1,Yes,0,Yes,Yes,0
CUST_001347,66,41,115.47,5109.53,One year,Fiber optic,Bank transfer,1,No,1,Yes,No,0
CUST_001348,57,71,92.71,6202.63,Month-to-month,No,Credit card,3,Yes,1,Yes,No,1
CUST_001349,59,35,69.48,2368.0,Month-to-month,No,Mailed check,2,Yes,0,Yes,No,0
CUST_001350,51,49,88.88,3993.26,Two year,Fiber optic,Electronic check,2,No,0,No,Yes,1
CUST_001351,21,25,97.25,2641.48,Month-to-month,DSL,Electronic check,3,No,1,Yes,No,1
CUST_001352,40,3,111.93,356.66,Month-to-month,Fiber optic,Bank transfer,0,No,0,No,Yes,1
CUST_001353,46,10,96.32,1013.79,Month-to-month,DSL,Bank transfer,3,No,0,Yes,Yes,1
CUST_001354,70,63,63.32,3939.28,Month-to-month,No,Bank transfer,5,No,1,Yes,No,0
CUST_001355,30,54,47.36,2307.21,Month-to-month,Fiber optic,Electronic check,2,No,0,No,No,0
CUST_001356,46,27,69.99,2067.26,Month-to-month,Fiber optic,Electronic check,5,Yes,0,Yes,No,0
CUST_001357,37,51,52.82,2631.4,Month-to-month,Fiber optic,Credit card,2,Yes,0,No,No,0
CUST_001358,25,1,114.28,108.52,Two year,DSL,Bank transfer,3,No,0,Yes,No,1
CUST_001359,23,3,70.8,227.44,Month-to-month,Fiber optic,Electronic check,1,No,0,No,No,0
CUST_001360,38,37,67.21,2340.44,Month-to-month,No,Electronic check,3,No,1,Yes,No,1
CUST_001361,22,45,54.82,2304.76,Two year,DSL,Electronic check,3,No,0,Yes,No,0
CUST_001362,21,68,83.94,5675.25,Month-to-month,DSL,Credit card,3,No,0,No,No,0
CUST_001363,37,55,72.01,3927.71,Two year,No,Bank transfer,1,No,0,Yes,Yes,0
CUST_001364,29,19,32.9,673.25,Month-to-month,Fiber optic,Bank transfer,3,No,0,No,No,0
CUST_001365,49,59,106.92,6934.29,One year,DSL,Bank transfer,4,Yes,0,No,No,0
CUST_001366,19,36,55.9,1915.51,Two year,DSL,Credit card,2,No,0,No,No,0
CUST_001367,35,60,63.26,3568.33,Month-to-month,Fiber optic,Electronic check,5,No,0,Yes,No,0
CUST_001368,43,13,40.57,524.04,Two year,Fiber optic,Electronic check,1,No,0,No,No,0
CUST_001369,72,2,75.34,148.92,One year,Fiber optic,Mailed check,5,No,0,Yes,No,0
CUST_001370,54,5,90.21,480.18,Two year,DSL,Credit card,0,No,1,Yes,No,0
CUST_001371,68,72,108.12,7156.94,Month-to-month,Fiber optic,Bank transfer,1,No,0,Yes,No,0
CUST_001372,37,6,25.16,140.71,Month-to-month,Fiber optic,Mailed check,1,Yes,0,No,Yes,1
CUST_001373,43,68,117.33,7506.63,Month-to-month,No,Credit card,4,No,1,Yes,Yes,0
CUST_001374,41,53,90.38,4390.21,Two year,Fiber optic,Electronic check,2,Yes,0,No,No,1
CUST_001375,68,11,48.43,486.36,Month-to-month,Fiber optic,Mailed check,5,Yes,0,No,No,0
CUST_001376,72,63,40.45,2556.01,Month-to-month,No,Bank transfer,0,Yes,0,Yes,No,0
CUST_001377,72,11,49.61,588.27,Two year,DSL,Credit card,5,No,0,Yes,Yes,0
CUST_001378,60,11,107.57,1259.59,Month-to-month,DSL,Electronic check,5,Yes,0,No,Yes,0
CUST_001379,46,42,49.14,1937.09,One year,DSL,Mailed check,1,Yes,0,No,No,0
CUST_001380,48,21,66.28,1292.76,Month-to-month,DSL,Credit card,1,No,0,Yes,No,0
CUST_001381,73,21,90.57,1944.59,One year,No,Bank transfer,2,No,0,No,No,0
CUST_001382,34,15,107.2,1553.12,Month-to-month,DSL,Bank transfer,7,No,0,No,Yes,1
CUST_001383,37,44,85.86,3782.03,Month-to-month,No,Electronic check,3,No,0,Yes,No,1
CUST_001384,69,2,95.31,198.89,Month-to-month,DSL,Electronic check,3,No,0,No,No,1
CUST_001385,40,18,37.33,725.52,Month-to-month,Fiber optic,Mailed check,2,No,0,No,No,0
CUST_001386,31,40,107.74,4039.64,Month-to-month,Fiber optic,Electronic check,2,No,0,No,No,1
CUST_001387,49,36,47.57,1565.21,Month-to-month,DSL,Credit card,2,No,0,Yes,Yes,0
CUST_001388,36,51,32.84,1583.59,One year,Fiber optic,Bank transfer,1,No,1,Yes,No,0
CUST_001389,68,16,117.62,1902.2,Month-to-month,Fiber optic,Credit card,3,No,0,No,No,0
CUST_001390,69,47,40.16,1732.71,Month-to-month,Fiber optic,Electronic check,2,Yes,0,Yes,No,0
CUST_001391,35,55,33.67,1788.02,Month-to-month,No,Electronic check,5,Yes,0,Yes,No,0
CUST_001392,48,28,82.6,2222.75,Month-to-month,No,Bank transfer,4,No,0,Yes,No,1
CUST_001393,74,19,51.89,908.98,One year,Fiber optic,Electronic check,2,No,0,No,No,0
CUST_001394,60,40,33.33,1461.16,Month-to-month,No,Electronic check,4,Yes,0,Yes,No,0
CUST_001395,30,42,80.11,3603.11,Two year,DSL,Mailed check,0,No,0,Yes,No,0
CUST_001396,51,7,95.9,683.76,One year,DSL,Electronic check,2,Yes,0,No,Yes,1
CUST_001397,53,41,99.32,4385.09,Two year,Fiber optic,Electronic check,3,No,0,Yes,Yes,0
CUST_001398,55,12,35.55,408.29,One year,Fiber optic,Electronic check,0,No,0,Yes,No,0
CUST_001399,19,41,75.69,3317.23,Month-to-month,Fiber optic,Credit card,2,No,0,No,No,0
CUST_001400,35,68,101.37,7139.45,Two year,Fiber optic,Electronic check,0,No,0,No,No,1
CUST_001401,66,39,36.11,1333.15,One year,No,Bank transfer,5,No,0,Yes,Yes,0
CUST_001402,31,55,40.77,2320.44,One year,DSL,Bank transfer,2,No,0,Yes,No,0
CUST_001403,35,23,20.24,466.59,Month-to-month,No,Mailed check,1,No,0,No,Yes,0
CUST_001404,36,67,72.46,4852.2,Month-to-month,Fiber optic,Mailed check,4,No,0,No,No,1
CUST_001405,28,59,39.47,2528.86,One year,Fiber optic,Electronic check,3,No,0,No,No,1
CUST_001406,26,67,92.42,6054.83,Month-to-month,DSL,Electronic check,1,Yes,1,Yes,No,0
CUST_001407,37,54,116.22,6800.64,One year,DSL,Mailed check,1,Yes,1,No,Yes,1
CUST_001408,67,47,40.88,2047.57,Month-to-month,Fiber optic,Credit card,1,Yes,0,Yes,No,0
CUST_001409,18,38,84.91,3176.62,Month-to-month,Fiber optic,Mailed check,0,No,1,No,No,0
CUST_001410,34,67,41.18,2911.08,Month-to-month,Fiber optic,Mailed check,2,Yes,0,Yes,Yes,0
CUST_001411,21,62,21.8,1247.47,Month-to-month,DSL,Credit card,2,No,0,No,No,0
CUST_001412,50,31,95.86,2972.33,Month-to-month,Fiber optic,Bank transfer,3,No,1,No,Yes,1
CUST_001413,32,7,63.4,404.97,Two year,Fiber optic,Bank transfer,3,No,0,No,No,0
CUST_001414,63,1,114.68,107.72,One year,No,Mailed check,5,No,0,No,No,1
CUST_001415,51,17,73.43,1212.73,Two year,Fiber optic,Credit card,3,No,0,Yes,Yes,0
CUST_001416,62,5,35.75,164.16,One year,Fiber optic,Bank transfer,1,Yes,0,No,No,0
CUST_001417,54,16,64.98,1121.08,One year,Fiber optic,Bank transfer,2,No,0,No,No,1
CUST_001418,42,8,40.29,346.53,Month-to-month,Fiber optic,Bank transfer,4,No,0,No,Yes,0
CUST_001419,67,71,107.8,6895.01,Two year,Fiber optic,Mailed check,3,Yes,0,No,Yes,1
CUST_001420,45,7,89.09,573.71,Two year,DSL,Credit card,3,Yes,0,Yes,Yes,0
CUST_001421,72,46,54.12,2708.52,One year,No,Credit card,2,No,0,No,No,1
CUST_001422,74,26,72.78,1704.18,Month-to-month,Fiber optic,Bank transfer,7,Yes,0,Yes,Yes,0
CUST_001423,51,13,86.95,1233.54,One year,Fiber optic,Electronic check,1,Yes,0,Yes,Yes,0
CUST_001424,56,51,98.29,5085.79,Month-to-month,Fiber optic,Bank transfer,1,No,0,Yes,No,0
CUST_001425,32,70,28.01,1982.04,Month-to-month,Fiber optic,Electronic check,4,No,1,Yes,Yes,0
CUST_001426,64,57,22.25,1150.32,One year,DSL,Bank transfer,0,Yes,0,Yes,No,0
CUST_001427,56,71,31.45,2171.66,Two year,DSL,Electronic check,1,No,0,No,No,0
CUST_001428,69,43,59.5,2730.74,Month-to-month,DSL,Credit card,3,No,0,No,No,1
CUST_001429,33,49,66.67,3151.51,Month-to-month,DSL,Credit card,6,Yes,1,Yes,No,1
CUST_001430,62,11,33.65,400.16,Two year,DSL,Electronic check,3,No,0,No,Yes,0
CUST_001431,44,62,61.12,3800.79,Month-to-month,Fiber optic,Bank transfer,4,No,0,Yes,No,0
CUST_001432,28,54,64.16,3699.1,Month-to-month,DSL,Credit card,0,No,1,Yes,No,0
CUST_001433,27,19,30.91,620.52,One year,No,Electronic check,2,No,0,Yes,Yes,0
CUST_001434,50,26,111.67,2882.24,Two year,No,Electronic check,1,No,0,No,Yes,0
CUST_001435,36,44,79.91,3751.5,Month-to-month,DSL,Mailed check,0,Yes,0,No,No,0
CUST_001436,23,1,58.85,63.12,Month-to-month,Fiber optic,Credit card,1,No,0,No,No,1
CUST_001437,42,59,70.69,4555.79,Month-to-month,Fiber optic,Mailed check,2,Yes,1,No,Yes,0
CUST_001438,55,21,51.42,988.18,Month-to-month,No,Electronic check,3,No,0,No,No,1
CUST_001439,36,6,105.43,671.64,One year,Fiber optic,Electronic check,3,Yes,1,Yes,Yes,0
CUST_001440,72,24,77.5,1921.79,Two year,Fiber optic,Mailed check,0,Yes,0,No,No,0
CUST_001441,62,61,69.49,4408.75,Month-to-month,DSL,Electronic check,2,Yes,0,No,No,0
CUST_001442,47,20,111.09,2411.5,Month-to-month,No,Bank transfer,3,No,0,No,Yes,1
CUST_001443,71,39,103.8,3674.97,Month-to-month,DSL,Electronic check,4,No,0,No,No,1
CUST_001444,42,59,101.28,6280.58,Month-to-month,No,Bank transfer,2,No,0,No,No,0
CUST_001445,25,3,42.56,124.5,Month-to-month,DSL,Bank transfer,5,No,0,Yes,No,0
CUST_001446,20,55,35.31,1982.18,Month-to-month,Fiber optic,Credit card,5,No,0,No,No,0
CUST_001447,71,21,89.01,1770.41,One year,Fiber optic,Electronic check,2,No,0,Yes,No,1
CUST_001448,72,51,66.86,3267.38,Month-to-month,DSL,Bank transfer,1,Yes,0,Yes,No,0
CUST_001449,60,14,88.37,1266.0,One year,DSL,Bank transfer,0,Yes,0,No,No,1
CUST_001450,23,11,96.06,1028.87,Month-to-month,DSL,Mailed check,7,No,1,Yes,No,0
CUST_001451,34,57,49.53,2709.07,Two year,Fiber optic,Electronic check,4,No,0,No,No,0
CUST_001452,20,59,48.47,2594.26,Two year,Fiber optic,Electronic check,3,No,0,Yes,No,0
CUST_001453,20,71,69.08,4564.24,Month-to-month,DSL,Bank transfer,4,Yes,0,No,No,1
CUST_001454,32,49,47.35,2370.56,Month-to-month,Fiber optic,Mailed check,8,No,0,Yes,Yes,0
CUST_001455,50,34,86.73,2893.33,One year,DSL,Credit card,1,No,0,Yes,No,0
CUST_001456,21,15,94.67,1286.4,Month-to-month,Fiber optic,Credit card,0,No,0,Yes,No,0
CUST_001457,74,22,67.2,1434.24,Month-to-month,Fiber optic,Bank transfer,2,Yes,0,No,No,0
CUST_001458,43,47,92.38,4224.89,Month-to-month,No,Credit card,1,Yes,0,Yes,Yes,0
CUST_001459,33,25,71.04,1679.97,Two year,No,Bank transfer,4,Yes,0,Yes,No,1
CUST_001460,47,35,91.29,2982.03,Month-to-month,DSL,Electronic check,1,No,0,Yes,Yes,1
CUST_001461,63,13,42.5,498.3,Month-to-month,DSL,Electronic check,1,No,0,Yes,No,0
CUST_001462,35,32,93.88,3081.8,Month-to-month,No,Credit card,0,No,0,No,No,0
CUST_001463,20,18,91.51,1735.37,One year,DSL,Mailed check,4,Yes,0,No,No,0
CUST_001464,20,9,46.66,397.46,Month-to-month,DSL,Credit card,2,Yes,0,No,No,0
CUST_001465,66,10,75.6,729.57,Two year,DSL,Electronic check,2,No,0,Yes,Yes,0
CUST_001466,24,38,105.53,4330.72,One year,Fiber optic,Electronic check,1,Yes,0,No,No,1
CUST_001467,54,27,44.95,1326.85,Month-to-month,Fiber optic,Bank transfer,3,No,0,No,No,0
CUST_001468,39,8,93.6,758.78,Month-to-month,No,Credit card,1,No,0,Yes,Yes,0
CUST_001469,62,38,115.4,4296.83,Two year,Fiber optic,Credit card,4,Yes,0,No,No,1
